cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
010,PIEMONTE,001,TORINO,Ala di Stura,001003,,1775,30,1805,,,,,,,7407,59,7466,,,,,,
010,PIEMONTE,001,TORINO,Albiano d'Ivrea,001004,,2310,174,2484,,,,,,,7250,407,7657,,,,,,
010,PIEMONTE,001,TORINO,Angrogna,001011,,3219,6,3225,,,,,,,6425,9,6434,,,,,,
010,PIEMONTE,001,TORINO,Avigliana,001013,(a),9633,2181,11814,7756,836,8592,1877,1345,3222,28681,4317,32998,25004,1985,26989,3677,2332,6009
010,PIEMONTE,001,TORINO,Baldissero Torinese,001018,,685,171,856,,,,,,,2466,435,2901,,,,,,
010,PIEMONTE,001,TORINO,Banchette,001020,,5784,103,5887,,,,,,,14293,207,14500,,,,,,
010,PIEMONTE,001,TORINO,Bardonecchia,001022,,49724,18356,68080,43185,14500,57685,6539,3856,10395,218901,114466,333367,183839,76576,260415,35062,37890,72952
010,PIEMONTE,001,TORINO,Bobbio Pellice,001026,,1700,458,2158,,,,1700,458,2158,8709,2425,11134,,,,8709,2425,11134
010,PIEMONTE,001,TORINO,Borgaro Torinese,001028,,41618,13341,54959,,,,,,,75715,26471,102186,,,,,,
010,PIEMONTE,001,TORINO,Bruzolo,001040,,2481,926,3407,,,,,,,3888,1301,5189,,,,,,
010,PIEMONTE,001,TORINO,Caluso,001047,(a),2310,678,2988,,,,,,,4368,1631,5999,,,,,,
010,PIEMONTE,001,TORINO,Candia Canavese,001050,,1328,432,1760,,,,,,,2012,791,2803,,,,,,
010,PIEMONTE,001,TORINO,Candiolo,001051,(a),8203,929,9132,,,,,,,32729,1918,34647,,,,,,
010,PIEMONTE,001,TORINO,Cantalupa,001053,(a),8287,4368,12655,,,,,,,28454,15624,44078,,,,,,
010,PIEMONTE,001,TORINO,Carignano,001058,,249,46,295,,,,,,,4435,434,4869,,,,,,
010,PIEMONTE,001,TORINO,Carmagnola,001059,,3178,1735,4913,2092,833,2925,1086,902,1988,6197,4710,10907,3485,1916,5401,2712,2794,5506
010,PIEMONTE,001,TORINO,Caselette,001062,,8813,105,8918,,,,,,,43516,178,43694,,,,,,
010,PIEMONTE,001,TORINO,Caselle Torinese,001063,,8970,7150,16120,8652,7072,15724,318,78,396,13811,8834,22645,13137,8654,21791,674,180,854
010,PIEMONTE,001,TORINO,Castellamonte,001066,,1150,144,1294,,,,,,,2903,308,3211,,,,,,
010,PIEMONTE,001,TORINO,Cavour,001070,,885,223,1108,,,,,,,3180,642,3822,,,,,,
010,PIEMONTE,001,TORINO,Ceresole Reale,001073,,6438,745,7183,2393,461,2854,4045,284,4329,18019,1872,19891,5546,1125,6671,12473,747,13220
010,PIEMONTE,001,TORINO,Cesana Torinese,001074,,12912,6639,19551,10065,6342,16407,2847,297,3144,57191,20323,77514,46914,18813,65727,10277,1510,11787
010,PIEMONTE,001,TORINO,Chiaverano,001077,(a),639,480,1119,,,,,,,983,883,1866,,,,,,
010,PIEMONTE,001,TORINO,Chieri,001078,,5102,142,5244,,,,,,,10501,397,10898,,,,,,
010,PIEMONTE,001,TORINO,Chiomonte,001080,,528,420,948,,,,,,,1218,531,1749,,,,,,
010,PIEMONTE,001,TORINO,Chiusa di San Michele,001081,,674,3,677,,,,,,,1957,4,1961,,,,,,
010,PIEMONTE,001,TORINO,Chivasso,001082,,10565,2083,12648,10172,2034,12206,393,49,442,29742,10245,39987,27687,9827,37514,2055,418,2473
010,PIEMONTE,001,TORINO,Ciriè,001086,,9179,3084,12263,,,,,,,20187,7231,27418,,,,,,
010,PIEMONTE,001,TORINO,Claviere,001087,,6145,6660,12805,3895,6395,10290,2250,265,2515,23879,31768,55647,14423,30835,45258,9456,933,10389
010,PIEMONTE,001,TORINO,Coazze,001089,(a),1221,2,1223,,,,,,,4422,18,4440,,,,,,
010,PIEMONTE,001,TORINO,Collegno,001090,,42044,6096,48140,,,,,,,105384,9942,115326,,,,,,
010,PIEMONTE,001,TORINO,Colleretto Giacosa,001092,(a),205,573,778,,,,,,,1513,1454,2967,,,,,,
010,PIEMONTE,001,TORINO,Cumiana,001097,,1048,1080,2128,,,,1048,1080,2128,2255,4441,6696,,,,2255,4441,6696
010,PIEMONTE,001,TORINO,Druento,001099,,5465,16,5481,,,,,,,13117,42,13159,,,,,,
010,PIEMONTE,001,TORINO,Fenestrelle,001103,,6251,464,6715,,,,,,,16530,2200,18730,,,,,,
010,PIEMONTE,001,TORINO,Gassino Torinese,001112,,348,3,351,,,,,,,1204,9,1213,,,,,,
010,PIEMONTE,001,TORINO,Giaglione,001114,,868,725,1593,,,,,,,3165,975,4140,,,,,,
010,PIEMONTE,001,TORINO,Giaveno,001115,,7388,226,7614,,,,,,,18275,401,18676,,,,,,
010,PIEMONTE,001,TORINO,Groscavallo,001118,,526,161,687,,,,,,,2484,173,2657,,,,,,
010,PIEMONTE,001,TORINO,Grugliasco,001120,,89111,578,89689,,,,,,,91032,1057,92089,,,,,,
010,PIEMONTE,001,TORINO,Ivrea,001125,,12252,4759,17011,9348,2487,11835,2904,2272,5176,25594,10597,36191,19651,4751,24402,5943,5846,11789
010,PIEMONTE,001,TORINO,Lanzo Torinese,001128,,938,206,1144,,,,,,,4039,1129,5168,,,,,,
010,PIEMONTE,001,TORINO,Leini,001130,(a),28762,2166,30928,,,,,,,77448,3325,80773,,,,,,
010,PIEMONTE,001,TORINO,Luserna San Giovanni,001139,(a),1435,192,1627,,,,1435,192,1627,6065,1096,7161,,,,6065,1096,7161
010,PIEMONTE,001,TORINO,Moncalieri,001156,,38418,10741,49159,32424,9483,41907,5994,1258,7252,86829,21619,108448,69854,17654,87508,16975,3965,20940
010,PIEMONTE,001,TORINO,Nichelino,001164,,14463,4512,18975,,,,,,,29448,8732,38180,,,,,,
010,PIEMONTE,001,TORINO,,001168,,7181,0,7181,,,,,,,20462,0,20462,,,,,,
010,PIEMONTE,001,TORINO,Novalesa,001169,,182,44,226,,,,,,,865,173,1038,,,,,,
010,PIEMONTE,001,TORINO,Orbassano,001171,,8478,1555,10033,,,,,,,20116,4635,24751,,,,,,
010,PIEMONTE,001,TORINO,Oulx,001175,(a),46065,702,46767,1239,479,1718,44826,223,45049,75547,1684,77231,4371,957,5328,71176,727,71903
010,PIEMONTE,001,TORINO,Pavone Canavese,001181,,2903,1989,4892,,,,,,,3344,2907,6251,,,,,,
010,PIEMONTE,001,TORINO,Pecetto Torinese,001183,,2000,1372,3372,,,,,,,3465,3588,7053,,,,,,
010,PIEMONTE,001,TORINO,Perosa Argentina,001184,(a),408,110,518,,,,,,,884,221,1105,,,,,,
010,PIEMONTE,001,TORINO,Pianezza,001189,(a),7083,245,7328,,,,,,,7959,571,8530,,,,,,
010,PIEMONTE,001,TORINO,Pinerolo,001191,,6671,2373,9044,5615,1887,7502,1056,486,1542,22957,7232,30189,9820,3940,13760,13137,3292,16429
010,PIEMONTE,001,TORINO,Pino Torinese,001192,,802,195,997,,,,,,,20288,765,21053,,,,,,
010,PIEMONTE,001,TORINO,Piobesi Torinese,001193,,397,46,443,,,,,,,1670,687,2357,,,,,,
010,PIEMONTE,001,TORINO,Piossasco,001194,,2678,138,2816,,,,,,,9531,356,9887,,,,,,
010,PIEMONTE,001,TORINO,Piverone,001196,,2795,682,3477,,,,,,,8717,1283,10000,,,,,,
010,PIEMONTE,001,TORINO,Poirino,001197,,3452,1742,5194,,,,,,,9177,4408,13585,,,,,,
010,PIEMONTE,001,TORINO,Pragelato,001201,(a),18706,9591,28297,10424,8909,19333,8282,682,8964,96282,61722,158004,39595,59154,98749,56687,2568,59255
010,PIEMONTE,001,TORINO,Prali,001202,,1972,602,2574,,,,,,,14678,3666,18344,,,,,,
010,PIEMONTE,001,TORINO,Rivoli,001219,(a),62383,3129,65512,57592,3098,60690,4791,31,4822,141120,4931,146051,131532,4830,136362,9588,101,9689
010,PIEMONTE,001,TORINO,Roure,001227,,396,75,471,,,,,,,884,156,1040,,,,,,
010,PIEMONTE,001,TORINO,Rosta,001228,,5988,22,6010,,,,,,,15208,163,15371,,,,,,
010,PIEMONTE,001,TORINO,Salbertrand,001232,,1688,1537,3225,,,,,,,4866,4096,8962,,,,,,
010,PIEMONTE,001,TORINO,San Maurizio Canavese,001248,,4012,1272,5284,,,,,,,12755,2056,14811,,,,,,
010,PIEMONTE,001,TORINO,San Mauro Torinese,001249,,15097,4278,19375,,,,,,,28995,7680,36675,,,,,,
010,PIEMONTE,001,TORINO,San Secondo di Pinerolo,001254,,10003,3559,13562,,,,,,,16388,8689,25077,,,,,,
010,PIEMONTE,001,TORINO,Sauze di Cesana,001258,,3337,912,4249,,,,,,,11321,2363,13684,,,,,,
010,PIEMONTE,001,TORINO,Sauze d'Oulx,001259,,10564,28290,38854,8459,26833,35292,2105,1457,3562,35924,127671,163595,26982,119372,146354,8942,8299,17241
010,PIEMONTE,001,TORINO,Sestriere,001263,,34415,47946,82361,31288,46491,77779,3127,1455,4582,148348,267806,416154,137422,258423,395845,10926,9383,20309
010,PIEMONTE,001,TORINO,Settimo Torinese,001265,,26981,51,27032,26397,19,26416,584,32,616,59354,2009,61363,52114,37,52151,7240,1972,9212
010,PIEMONTE,001,TORINO,Settimo Vittone,001266,,4377,1888,6265,3289,10,3299,1088,1878,2966,11342,3314,14656,8857,18,8875,2485,3296,5781
010,PIEMONTE,001,TORINO,Susa,001270,,5688,5672,11360,1800,3662,5462,3888,2010,5898,15711,7175,22886,6021,4572,10593,9690,2603,12293
010,PIEMONTE,001,TORINO,Torino,001272,,928729,361661,1290390,813572,312628,1126200,115157,49033,164190,2692885,1107118,3800003,1655241,743925,2399166,1037644,363193,1400837
010,PIEMONTE,001,TORINO,Torre Pellice,001275,,3299,16203,19502,,,,,,,10641,41629,52270,,,,,,
010,PIEMONTE,001,TORINO,Trofarello,001280,,1456,175,1631,,,,,,,2703,421,3124,,,,,,
010,PIEMONTE,001,TORINO,Usseaux,001281,(a),8246,139,8385,,,,,,,31698,180,31878,,,,,,
010,PIEMONTE,001,TORINO,Usseglio,001282,(a),4007,671,4678,1256,318,1574,2751,353,3104,15366,836,16202,2967,465,3432,12399,371,12770
010,PIEMONTE,001,TORINO,Val della Torre,001284,(a),16059,0,16059,,,,,,,40099,0,40099,,,,,,
010,PIEMONTE,001,TORINO,Venaria Reale,001292,,10750,4200,14950,8951,3702,12653,1799,498,2297,18420,9010,27430,14599,6462,21061,3821,2548,6369
010,PIEMONTE,001,TORINO,Vidracco,001298,,948,71,1019,,,,,,,4618,265,4883,,,,,,
010,PIEMONTE,001,TORINO,Villar Pellice,001306,,7498,713,8211,,,,,,,24645,5957,30602,,,,,,
010,PIEMONTE,001,TORINO,Vinovo,001309,,737,43,780,,,,737,43,780,2838,346,3184,,,,2838,346,3184
010,PIEMONTE,001,TORINO,Viù,001313,,2071,41,2112,,,,,,,9136,75,9211,,,,,,
010,PIEMONTE,001,TORINO,Volpiano,001314,,8615,46,8661,,,,,,,20905,570,21475,,,,,,
010,PIEMONTE,001,TORINO,Altri comuni della provincia di TORINO,,,111848,31501,143349,,,,,,,283981,80616,364597,,,,,,
010,PIEMONTE,001,TORINO,,,,1866192,639793,2505985,1560666,534761,2095427,305526,105032,410558,5143914,2104661,7248575,3468457,1543665,5012122,1675457,560996,2236453
010,PIEMONTE,002,VERCELLI,Alagna Valsesia,002002,(a),12739,10383,23122,2135,2145,4280,10604,8238,18842,36302,36608,72910,6152,8812,14964,30150,27796,57946
010,PIEMONTE,002,VERCELLI,Campertogno,002025,,660,406,1066,,,,,,,1169,1758,2927,,,,,,
010,PIEMONTE,002,VERCELLI,Carisio,002032,,8345,2134,10479,,,,,,,16194,4786,20980,,,,,,
010,PIEMONTE,002,VERCELLI,Cravagliana,002048,,805,76,881,,,,,,,1544,198,1742,,,,,,
010,PIEMONTE,002,VERCELLI,Crescentino,002049,(a),2182,326,2508,,,,,,,6315,831,7146,,,,,,
010,PIEMONTE,002,VERCELLI,Gattinara,002061,,1366,1267,2633,975,975,1950,391,292,683,2112,2428,4540,1433,1829,3262,679,599,1278
010,PIEMONTE,002,VERCELLI,Quarona,002107,,535,339,874,,,,,,,999,698,1697,,,,,,
010,PIEMONTE,002,VERCELLI,Riva Valdobbia,002114,,11306,2697,14003,,,,,,,34457,9065,43522,,,,,,
010,PIEMONTE,002,VERCELLI,Santhià,002133,,359,176,535,,,,,,,1637,238,1875,,,,,,
010,PIEMONTE,002,VERCELLI,Scopello,002135,,4083,300,4383,,,,,,,15041,775,15816,,,,,,
010,PIEMONTE,002,VERCELLI,Varallo,002156,,4936,1478,6414,3674,1275,4949,1262,203,1465,15338,3110,18448,6767,2429,9196,8571,681,9252
010,PIEMONTE,002,VERCELLI,Vercelli,002158,,20129,5497,25626,17977,4562,22539,2152,935,3087,66946,15732,82678,35590,9004,44594,31356,6728,38084
010,PIEMONTE,002,VERCELLI,Alto Sermenza,002170,(b),557,248,805,,,,,,,2019,273,2292,,,,,,
010,PIEMONTE,002,VERCELLI,Altri comuni della provincia di VERCELLI,,,7632,1945,9577,,,,,,,23557,4148,27705,,,,,,
010,PIEMONTE,002,VERCELLI,,,,75634,27272,102906,44121,13163,57284,31513,14109,45622,223630,80648,304278,101383,32391,133774,122247,48257,170504
010,PIEMONTE,003,NOVARA,Agrate Conturbia,003001,,270,1320,1590,,,,,,,427,3813,4240,,,,,,
010,PIEMONTE,003,NOVARA,Ameno,003002,,2105,3470,5575,1737,2621,4358,368,849,1217,3369,12687,16056,2814,9455,12269,555,3232,3787
010,PIEMONTE,003,NOVARA,Armeno,003006,,2739,3211,5950,848,2431,3279,1891,780,2671,7562,8732,16294,1630,6387,8017,5932,2345,8277
010,PIEMONTE,003,NOVARA,Arona,003008,,14794,21267,36061,13724,19772,33496,1070,1495,2565,33916,51506,85422,26601,47755,74356,7315,3751,11066
010,PIEMONTE,003,NOVARA,Bogogno,003021,,587,4002,4589,,,,,,,1138,13222,14360,,,,,,
010,PIEMONTE,003,NOVARA,Borgomanero,003024,,4075,1344,5419,3382,1126,4508,693,218,911,8737,2830,11567,7005,2330,9335,1732,500,2232
010,PIEMONTE,003,NOVARA,Cameri,003032,,19112,3306,22418,,,,,,,22484,5313,27797,,,,,,
010,PIEMONTE,003,NOVARA,Casalino,003040,,29390,5253,34643,,,,,,,31216,5764,36980,,,,,,
010,PIEMONTE,003,NOVARA,Castelletto sopra Ticino,003043,,22308,15996,38304,10776,10512,21288,11532,5484,17016,68251,65984,134235,21961,40183,62144,46290,25801,72091
010,PIEMONTE,003,NOVARA,Dormelletto,003062,,25047,23606,48653,8447,5962,14409,16600,17644,34244,76822,109149,185971,14115,11768,25883,62707,97381,160088
010,PIEMONTE,003,NOVARA,Galliate,003068,(a),1126,657,1783,,,,,,,4491,3407,7898,,,,,,
010,PIEMONTE,003,NOVARA,Gattico,003071,,855,304,1159,,,,,,,3360,2072,5432,,,,,,
010,PIEMONTE,003,NOVARA,Gozzano,003076,,2247,2154,4401,,,,,,,4429,7876,12305,,,,,,
010,PIEMONTE,003,NOVARA,Grignasco,003079,,1384,202,1586,,,,,,,3280,493,3773,,,,,,
010,PIEMONTE,003,NOVARA,Lesa,003084,,3247,9725,12972,1813,2943,4756,1434,6782,8216,8311,35480,43791,3638,8870,12508,4673,26610,31283
010,PIEMONTE,003,NOVARA,Massino Visconti,003093,,1795,2603,4398,,,,,,,4462,7272,11734,,,,,,
010,PIEMONTE,003,NOVARA,Meina,003095,,1883,7598,9481,1652,6917,8569,231,681,912,3478,26520,29998,3008,23649,26657,470,2871,3341
010,PIEMONTE,003,NOVARA,Miasino,003098,,863,912,1775,,,,,,,1254,1870,3124,,,,,,
010,PIEMONTE,003,NOVARA,Nebbiuno,003103,(a),847,3488,4335,,,,,,,1424,9732,11156,,,,,,
010,PIEMONTE,003,NOVARA,Novara,003106,,40180,21193,61373,37789,20385,58174,2391,808,3199,95775,49015,144790,85867,46589,132456,9908,2426,12334
010,PIEMONTE,003,NOVARA,Oleggio,003108,(a),17510,22225,39735,16726,20601,37327,784,1624,2408,24903,32145,57048,23060,29386,52446,1843,2759,4602
010,PIEMONTE,003,NOVARA,Oleggio Castello,003109,,3828,6157,9985,,,,,,,9579,17060,26639,,,,,,
010,PIEMONTE,003,NOVARA,Orta San Giulio,003112,,15808,31341,47149,10329,19378,29707,5479,11963,17442,29859,95424,125283,16924,47693,64617,12935,47731,60666
010,PIEMONTE,003,NOVARA,Pella,003115,,2890,1762,4652,,,,,,,9099,3624,12723,,,,,,
010,PIEMONTE,003,NOVARA,Pettenasco,003116,,7071,16709,23780,3828,10121,13949,3243,6588,9831,15581,61714,77295,6424,33480,39904,9157,28234,37391
010,PIEMONTE,003,NOVARA,Romentino,003131,,348,30,378,,,,,,,1589,135,1724,,,,,,
010,PIEMONTE,003,NOVARA,Varallo Pombia,003154,(a),5333,2727,8060,,,,,,,10850,4938,15788,,,,,,
010,PIEMONTE,003,NOVARA,Veruno,003157,,1443,667,2110,,,,,,,5587,2857,8444,,,,,,
010,PIEMONTE,003,NOVARA,Altri comuni della provincia di NOVARA,,,27116,12127,39243,,,,,,,71157,29840,100997,,,,,,
010,PIEMONTE,003,NOVARA,,,,256201,225356,481557,195788,162563,358351,60413,62793,123206,562390,670474,1232864,359808,405452,765260,202582,265022,467604
010,PIEMONTE,004,CUNEO,Acceglio,004001,,2643,3693,6336,682,672,1354,1961,3021,4982,6423,7349,13772,3135,2934,6069,3288,4415,7703
010,PIEMONTE,004,CUNEO,Alba,004003,,45374,52260,97634,28348,32155,60503,17026,20105,37131,96974,121944,218918,47405,70352,117757,49569,51592,101161
010,PIEMONTE,004,CUNEO,Albaretto della Torre,004004,,1184,230,1414,,,,,,,2196,834,3030,,,,,,
010,PIEMONTE,004,CUNEO,Argentera,004006,(a),9600,123,9723,,,,,,,21713,175,21888,,,,,,
010,PIEMONTE,004,CUNEO,Bagnolo Piemonte,004009,,1507,82,1589,,,,,,,4136,1043,5179,,,,,,
010,PIEMONTE,004,CUNEO,Barbaresco,004011,,1738,3213,4951,,,,,,,2733,7959,10692,,,,,,
010,PIEMONTE,004,CUNEO,Barge,004012,(a),2622,493,3115,,,,,,,11001,3429,14430,,,,,,
010,PIEMONTE,004,CUNEO,Barolo,004013,,5821,7521,13342,,,,,,,8382,18446,26828,,,,,,
010,PIEMONTE,004,CUNEO,Bastia Mondovì,004014,(a),2324,86,2410,,,,2324,86,2410,8107,1168,9275,,,,8107,1168,9275
010,PIEMONTE,004,CUNEO,Bene Vagienna,004019,,3321,804,4125,2816,541,3357,505,263,768,12532,3244,15776,11560,2444,14004,972,800,1772
010,PIEMONTE,004,CUNEO,Borgomale,004024,,1653,2299,3952,,,,,,,3130,10936,14066,,,,,,
010,PIEMONTE,004,CUNEO,Borgo San Dalmazzo,004025,,2118,703,2821,1861,563,2424,257,140,397,7437,1352,8789,6982,1106,8088,455,246,701
010,PIEMONTE,004,CUNEO,Boves,004028,(a),1562,467,2029,1200,373,1573,362,94,456,3392,946,4338,2873,752,3625,519,194,713
010,PIEMONTE,004,CUNEO,Bra,004029,,20907,14261,35168,18454,13547,32001,2453,714,3167,38895,36461,75356,29826,34015,63841,9069,2446,11515
010,PIEMONTE,004,CUNEO,Busca,004034,,2111,421,2532,,,,,,,3554,1139,4693,,,,,,
010,PIEMONTE,004,CUNEO,Canale,004037,,3725,3788,7513,2223,578,2801,1502,3210,4712,6320,7682,14002,4017,838,4855,2303,6844,9147
010,PIEMONTE,004,CUNEO,Canosio,004038,,587,748,1335,,,,,,,999,1628,2627,,,,,,
010,PIEMONTE,004,CUNEO,Caraglio,004040,,2052,323,2375,,,,,,,5546,1069,6615,,,,,,
010,PIEMONTE,004,CUNEO,Carrù,004043,(a),2592,463,3055,,,,,,,4939,915,5854,,,,,,
010,PIEMONTE,004,CUNEO,Castagnito,004046,,586,324,910,,,,,,,971,662,1633,,,,,,
010,PIEMONTE,004,CUNEO,Castellinaldo d'Alba,004051,,783,1243,2026,,,,,,,1088,3264,4352,,,,,,
010,PIEMONTE,004,CUNEO,Castiglione Falletto,004055,,1748,4018,5766,,,,,,,5066,16722,21788,,,,,,
010,PIEMONTE,004,CUNEO,Ceva,004066,,4142,734,4876,,,,,,,12980,1650,14630,,,,,,
010,PIEMONTE,004,CUNEO,Cherasco,004067,,19001,9229,28230,15855,8287,24142,3146,942,4088,28037,19564,47601,23228,16956,40184,4809,2608,7417
010,PIEMONTE,004,CUNEO,Chiusa di Pesio,004068,,6084,1403,7487,2534,815,3349,3550,588,4138,18857,4135,22992,7593,2844,10437,11264,1291,12555
010,PIEMONTE,004,CUNEO,Corneliano d'Alba,004072,,265,323,588,,,,265,323,588,968,977,1945,,,,968,977,1945
010,PIEMONTE,004,CUNEO,Cortemilia,004073,,467,1808,2275,,,,,,,662,8384,9046,,,,,,
010,PIEMONTE,004,CUNEO,Cossano Belbo,004074,,282,757,1039,,,,282,757,1039,462,3776,4238,,,,462,3776,4238
010,PIEMONTE,004,CUNEO,Costigliole Saluzzo,004075,,2717,1352,4069,,,,,,,4602,3040,7642,,,,,,
010,PIEMONTE,004,CUNEO,Cravanzana,004076,,529,966,1495,,,,,,,680,1400,2080,,,,,,
010,PIEMONTE,004,CUNEO,Crissolo,004077,,1401,858,2259,557,407,964,844,451,1295,3636,1287,4923,932,716,1648,2704,571,3275
010,PIEMONTE,004,CUNEO,Cuneo,004078,,28130,18701,46831,23173,15350,38523,4957,3351,8308,65758,39882,105640,38524,31309,69833,27234,8573,35807
010,PIEMONTE,004,CUNEO,Demonte,004079,(a),13128,1604,14732,1112,457,1569,12016,1147,13163,38479,3510,41989,2471,899,3370,36008,2611,38619
010,PIEMONTE,004,CUNEO,Diano d'Alba,004080,,1932,1473,3405,,,,,,,3558,4025,7583,,,,,,
010,PIEMONTE,004,CUNEO,Dogliani,004081,,4202,2277,6479,2348,983,3331,1854,1294,3148,8095,7196,15291,5105,2498,7603,2990,4698,7688
010,PIEMONTE,004,CUNEO,Dronero,004082,,1534,737,2271,,,,,,,4643,1865,6508,,,,,,
010,PIEMONTE,004,CUNEO,Entracque,004084,,8430,3812,12242,899,96,995,7531,3716,11247,25543,14001,39544,2257,321,2578,23286,13680,36966
010,PIEMONTE,004,CUNEO,Farigliano,004086,,744,437,1181,,,,744,437,1181,1089,1406,2495,,,,1089,1406,2495
010,PIEMONTE,004,CUNEO,Fossano,004089,,12483,5072,17555,12036,4945,16981,447,127,574,39330,14690,54020,38168,14407,52575,1162,283,1445
010,PIEMONTE,004,CUNEO,Frabosa Soprana,004090,,4014,723,4737,3682,718,4400,332,5,337,15359,1854,17213,13499,1845,15344,1860,9,1869
010,PIEMONTE,004,CUNEO,Frabosa Sottana,004091,,27489,4067,31556,8195,2937,11132,19294,1130,20424,117722,20997,138719,25749,15884,41633,91973,5113,97086
010,PIEMONTE,004,CUNEO,Gaiola,004093,,1297,367,1664,,,,,,,2771,1418,4189,,,,,,
010,PIEMONTE,004,CUNEO,Garessio,004095,,283,68,351,,,,,,,1376,282,1658,,,,,,
010,PIEMONTE,004,CUNEO,Govone,004099,,812,780,1592,,,,812,780,1592,1246,2460,3706,,,,1246,2460,3706
010,PIEMONTE,004,CUNEO,Guarene,004101,,6938,5393,12331,3595,3466,7061,3343,1927,5270,12545,12577,25122,5187,7514,12701,7358,5063,12421
010,PIEMONTE,004,CUNEO,La Morra,004105,,6560,12568,19128,,,,,,,11704,32824,44528,,,,,,
010,PIEMONTE,004,CUNEO,Lequio Berria,004106,,189,414,603,,,,,,,372,1022,1394,,,,,,
010,PIEMONTE,004,CUNEO,Limone Piemonte,004110,,10129,8330,18459,7579,7048,14627,2550,1282,3832,48607,23760,72367,22778,19941,42719,25829,3819,29648
010,PIEMONTE,004,CUNEO,Magliano Alfieri,004113,,255,305,560,,,,,,,550,2104,2654,,,,,,
010,PIEMONTE,004,CUNEO,Mango,004115,,555,845,1400,,,,555,845,1400,1042,3233,4275,,,,1042,3233,4275
010,PIEMONTE,004,CUNEO,Manta,004116,,1374,544,1918,,,,,,,2884,1000,3884,,,,,,
010,PIEMONTE,004,CUNEO,Marmora,004119,,418,580,998,,,,,,,1229,4002,5231,,,,,,
010,PIEMONTE,004,CUNEO,Mondovì,004130,(a),11581,4164,15745,8489,3332,11821,3092,832,3924,38516,11003,49519,30424,9226,39650,8092,1777,9869
010,PIEMONTE,004,CUNEO,Monforte d'Alba,004132,,5755,11413,17168,1601,5734,7335,4154,5679,9833,8409,28124,36533,2298,12444,14742,6111,15680,21791
010,PIEMONTE,004,CUNEO,Montà,004133,,545,370,915,273,255,528,272,115,387,1001,1073,2074,445,496,941,556,577,1133
010,PIEMONTE,004,CUNEO,Montelupo Albese,004137,,1965,1877,3842,,,,,,,2716,7190,9906,,,,,,
010,PIEMONTE,004,CUNEO,Monterosso Grana,004139,,1651,106,1757,,,,1651,106,1757,3237,251,3488,,,,3237,251,3488
010,PIEMONTE,004,CUNEO,Monticello d'Alba,004142,,810,132,942,,,,,,,1923,388,2311,,,,,,
010,PIEMONTE,004,CUNEO,Narzole,004147,,1729,972,2701,1490,651,2141,239,321,560,4689,5087,9776,3683,2738,6421,1006,2349,3355
010,PIEMONTE,004,CUNEO,Neive,004148,,3288,5061,8349,,,,,,,4515,11813,16328,,,,,,
010,PIEMONTE,004,CUNEO,Neviglie,004149,,970,1252,2222,,,,970,1252,2222,1255,2577,3832,,,,1255,2577,3832
010,PIEMONTE,004,CUNEO,Novello,004152,,3521,2654,6175,1362,1135,2497,2159,1519,3678,5488,6533,12021,2190,2391,4581,3298,4142,7440
010,PIEMONTE,004,CUNEO,Ormea,004155,,1240,1154,2394,1056,1061,2117,184,93,277,5536,2534,8070,4927,2264,7191,609,270,879
010,PIEMONTE,004,CUNEO,Ostana,004156,,1120,398,1518,,,,1120,398,1518,1689,1352,3041,,,,1689,1352,3041
010,PIEMONTE,004,CUNEO,Paesana,004157,,1253,823,2076,,,,,,,2740,2219,4959,,,,,,
010,PIEMONTE,004,CUNEO,Peveragno,004163,,1915,1931,3846,,,,,,,5934,5250,11184,,,,,,
010,PIEMONTE,004,CUNEO,Pietraporzio,004167,(a),930,96,1026,,,,,,,2355,140,2495,,,,,,
010,PIEMONTE,004,CUNEO,Pocapaglia,004170,,1288,108,1396,,,,,,,4055,482,4537,,,,,,
010,PIEMONTE,004,CUNEO,Pontechianale,004172,(a),1454,94,1548,,,,,,,8709,257,8966,,,,,,
010,PIEMONTE,004,CUNEO,Revello,004180,(a),533,170,703,,,,,,,1311,568,1879,,,,,,
010,PIEMONTE,004,CUNEO,Roburent,004186,,2195,93,2288,,,,,,,5854,186,6040,,,,,,
010,PIEMONTE,004,CUNEO,Roccaforte Mondovì,004190,(a),18953,3767,22720,3858,805,4663,15095,2962,18057,77619,13843,91462,24558,5243,29801,53061,8600,61661
010,PIEMONTE,004,CUNEO,Roddi,004194,,1414,953,2367,,,,,,,2611,2339,4950,,,,,,
010,PIEMONTE,004,CUNEO,Saluzzo,004203,,12824,6905,19729,10991,6200,17191,1833,705,2538,24755,16505,41260,20993,14551,35544,3762,1954,5716
