cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
030,LOMBARDIA,020,MANTOVA,Cavriana,020018,,3095,1180,4275,,,,,,,4990,2733,7723,,,,,,
030,LOMBARDIA,020,MANTOVA,Ceresara,020019,,1031,347,1378,,,,,,,1945,1211,3156,,,,,,
030,LOMBARDIA,020,MANTOVA,Curtatone,020021,,4534,757,5291,,,,,,,7359,1647,9006,,,,,,
030,LOMBARDIA,020,MANTOVA,Gonzaga,020027,,1283,194,1477,,,,,,,4037,424,4461,,,,,,
030,LOMBARDIA,020,MANTOVA,Mantova,020030,,85079,34364,119443,60387,23719,84106,24692,10645,35337,146602,65035,211637,102257,46810,149067,44345,18225,62570
030,LOMBARDIA,020,MANTOVA,Marcaria,020031,,402,292,694,,,,,,,687,811,1498,,,,,,
030,LOMBARDIA,020,MANTOVA,Marmirolo,020033,,2329,592,2921,,,,,,,5632,1383,7015,,,,,,
030,LOMBARDIA,020,MANTOVA,Monzambano,020036,,8091,5506,13597,586,183,769,7505,5323,12828,15203,23455,38658,943,318,1261,14260,23137,37397
030,LOMBARDIA,020,MANTOVA,Ostiglia,020038,,1793,929,2722,1347,526,1873,446,403,849,4940,3391,8331,3275,881,4156,1665,2510,4175
030,LOMBARDIA,020,MANTOVA,Pegognaga,020039,,4674,1804,6478,,,,,,,8908,3265,12173,,,,,,
030,LOMBARDIA,020,MANTOVA,Ponti sul Mincio,020044,,3267,5376,8643,1659,3219,4878,1608,2157,3765,6565,22575,29140,2501,11165,13666,4064,11410,15474
030,LOMBARDIA,020,MANTOVA,Porto Mantovano,020045,,4865,1169,6034,2337,565,2902,2528,604,3132,11041,2833,13874,6529,1221,7750,4512,1612,6124
030,LOMBARDIA,020,MANTOVA,Rodigo,020051,,7200,836,8036,,,,,,,11179,1717,12896,,,,,,
030,LOMBARDIA,020,MANTOVA,Roncoferraro,020052,,1478,103,1581,,,,,,,1674,196,1870,,,,,,
030,LOMBARDIA,020,MANTOVA,Roverbella,020053,,405,96,501,,,,,,,621,1897,2518,,,,,,
030,LOMBARDIA,020,MANTOVA,Sabbioneta,020054,,808,347,1155,,,,,,,2106,714,2820,,,,,,
030,LOMBARDIA,020,MANTOVA,San Benedetto Po,020055,,565,269,834,,,,,,,979,564,1543,,,,,,
030,LOMBARDIA,020,MANTOVA,San Giorgio di Mantova,020057,(a),14840,1760,16600,,,,,,,22211,2542,24753,,,,,,
030,LOMBARDIA,020,MANTOVA,Solferino,020063,,3053,2055,5108,1523,1186,2709,1530,869,2399,5692,6038,11730,2497,2381,4878,3195,3657,6852
030,LOMBARDIA,020,MANTOVA,Suzzara,020065,,4566,970,5536,3636,746,4382,930,224,1154,11044,2713,13757,7939,1775,9714,3105,938,4043
030,LOMBARDIA,020,MANTOVA,Viadana,020066,,8672,2058,10730,7711,1805,9516,961,253,1214,14355,6115,20470,12033,5640,17673,2322,475,2797
030,LOMBARDIA,020,MANTOVA,Volta Mantovana,020070,,7083,2170,9253,,,,,,,16041,8849,24890,,,,,,
030,LOMBARDIA,020,MANTOVA,Borgo Virgilio,020071,(b),10420,5167,15587,,,,,,,15421,12445,27866,,,,,,
030,LOMBARDIA,020,MANTOVA,Altri comuni della Provincia di MANTOVA, ,,6974,1803,8777,,,,,,,20323,4958,25281,,,,,,
030,LOMBARDIA,020,MANTOVA,, ,,214454,80425,294879,137893,51004,188897,76561,29421,105982,391261,211358,602619,234787,124334,359121,156474,87024,243498
030,LOMBARDIA,097,LECCO,Abbadia Lariana,097001,,3835,4718,8553,,,,,,,9706,13983,23689,,,,,,
030,LOMBARDIA,097,LECCO,Ballabio,097004,,1272,345,1617,,,,,,,6777,1040,7817,,,,,,
030,LOMBARDIA,097,LECCO,Barzio,097007,,2712,272,2984,2275,209,2484,437,63,500,6175,401,6576,5565,308,5873,610,93,703
030,LOMBARDIA,097,LECCO,Bellano,097008,,922,1869,2791,710,985,1695,212,884,1096,2511,7205,9716,2195,2466,4661,316,4739,5055
030,LOMBARDIA,097,LECCO,Bosisio Parini,097009,,2931,1171,4102,,,,,,,6513,5448,11961,,,,,,
030,LOMBARDIA,097,LECCO,Calolziocorte,097013,,1034,443,1477,,,,,,,2507,1129,3636,,,,,,
030,LOMBARDIA,097,LECCO,Casargo,097015,,891,181,1072,,,,,,,3361,851,4212,,,,,,
030,LOMBARDIA,097,LECCO,Cernusco Lombardone,097020,,266,382,648,,,,,,,516,740,1256,,,,,,
030,LOMBARDIA,097,LECCO,Civate,097022,,346,1776,2122,,,,,,,679,3851,4530,,,,,,
030,LOMBARDIA,097,LECCO,Colico,097023,,12942,15524,28466,8215,12072,20287,4727,3452,8179,37185,42745,79930,13816,24997,38813,23369,17748,41117
030,LOMBARDIA,097,LECCO,Dervio,097030,,3931,3186,7117,,,,,,,21721,10779,32500,,,,,,
030,LOMBARDIA,097,LECCO,Dorio,097032,,452,684,1136,,,,,,,2814,5487,8301,,,,,,
030,LOMBARDIA,097,LECCO,Esino Lario,097035,,682,126,808,,,,,,,1397,409,1806,,,,,,
030,LOMBARDIA,097,LECCO,Galbiate,097036,,2158,430,2588,,,,,,,3737,1373,5110,,,,,,
030,LOMBARDIA,097,LECCO,Introbio,097040,,2394,27,2421,,,,,,,2593,46,2639,,,,,,
030,LOMBARDIA,097,LECCO,Lecco,097042,,14768,21307,36075,10223,14368,24591,4545,6939,11484,31989,56638,88627,23020,41136,64156,8969,15502,24471
030,LOMBARDIA,097,LECCO,Lierna,097043,,384,1158,1542,,,,,,,687,2436,3123,,,,,,
030,LOMBARDIA,097,LECCO,Malgrate,097045,,5400,14216,19616,,,,,,,8321,25477,33798,,,,,,
030,LOMBARDIA,097,LECCO,Mandello del Lario,097046,,4303,4013,8316,1382,1099,2481,2921,2914,5835,8872,9514,18386,1985,1877,3862,6887,7637,14524
030,LOMBARDIA,097,LECCO,Merate,097048,,3801,2072,5873,,,,,,,6812,4306,11118,,,,,,
030,LOMBARDIA,097,LECCO,Moggio,097050,,742,7,749,,,,,,,1371,7,1378,,,,,,
030,LOMBARDIA,097,LECCO,Oggiono,097057,,4637,606,5243,,,,,,,7968,926,8894,,,,,,
030,LOMBARDIA,097,LECCO,Oliveto Lario,097060,,1981,1248,3229,,,,,,,3716,3670,7386,,,,,,
030,LOMBARDIA,097,LECCO,Pasturo,097065,,1215,121,1336,,,,,,,1693,229,1922,,,,,,
030,LOMBARDIA,097,LECCO,Perledo,097067,,554,4589,5143,,,,,,,912,10993,11905,,,,,,
030,LOMBARDIA,097,LECCO,Valmadrera,097083,,1700,2467,4167,1349,2299,3648,351,168,519,3354,4885,8239,2088,4293,6381,1266,592,1858
030,LOMBARDIA,097,LECCO,Varenna,097084,,2135,20032,22167,1805,16131,17936,330,3901,4231,4018,47287,51305,3414,39515,42929,604,7772,8376
030,LOMBARDIA,097,LECCO,Altri comuni della Provincia di LECCO, ,,32119,19682,51801,,,,,,,61583,49041,110624,,,,,,
030,LOMBARDIA,097,LECCO,, ,,110507,122652,233159,70084,86986,157070,40423,35666,76089,249488,310896,560384,141803,209482,351285,107685,101414,209099
030,LOMBARDIA,098,LODI,Codogno,098019,,987,164,1151,,,,,,,4289,618,4907,,,,,,
030,LOMBARDIA,098,LODI,Lodi,098031,,9919,13853,23772,9159,13753,22912,760,100,860,24012,27349,51361,19421,27024,46445,4591,325,4916
030,LOMBARDIA,098,LODI,Tavazzano con Villavesco,098056,,7010,825,7835,,,,,,,12189,3220,15409,,,,,,
030,LOMBARDIA,098,LODI,Altri comuni della Provincia di LODI, ,,77075,25704,102779,,,,,,,97835,36920,134755,,,,,,
030,LOMBARDIA,098,LODI,, ,,94991,40546,135537,90474,38760,129234,4517,1786,6303,138325,68107,206432,121509,62936,184445,16816,5171,21987
030,LOMBARDIA,108,MONZA E BRIANZA,Arcore,108004,,9724,4958,14682,,,,,,,23193,10967,34160,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Briosco,108011,,265,89,354,,,,,,,519,418,937,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Brugherio,108012,,4832,2769,7601,,,,,,,7984,5434,13418,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Cesano Maderno,108019,,64815,19253,84068,64362,19230,83592,453,23,476,75392,28385,103777,74049,28320,102369,1343,65,1408
030,LOMBARDIA,108,MONZA E BRIANZA,Desio,108023,,6763,1469,8232,,,,,,,18919,4872,23791,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Lissone,108028,,15873,9739,25612,,,,,,,48955,34109,83064,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Monza,108033,,64828,31962,96790,54865,28457,83322,9963,3505,13468,134650,72584,207234,80314,51718,132032,54336,20866,75202
030,LOMBARDIA,108,MONZA E BRIANZA,Nova Milanese,108035,(a),404,92,496,,,,,,,1070,342,1412,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Sovico,108041,,335,36,371,,,,,,,785,223,1008,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Usmate Velate,108044,,3567,7141,10708,,,,,,,10119,8812,18931,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Varedo,108045,,12807,2304,15111,,,,,,,21196,4417,25613,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Vimercate,108050,(a),16950,15313,32263,15772,15011,30783,1178,302,1480,38618,38185,76803,36482,37479,73961,2136,706,2842
030,LOMBARDIA,108,MONZA E BRIANZA,Lentate sul Seveso,108054,,2198,426,2624,,,,,,,5580,1395,6975,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Altri comuni della Provincia di MONZA E BRIANZA, ,,91166,84546,175712,,,,,,,143525,156989,300514,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,, ,,294527,180097,474624,278711,175191,453902,15816,4906,20722,530505,367132,897637,431552,323931,755483,98953,43201,142154
030,LOMBARDIA, ,,, ,,7035647,8374162,15409809,6074013,7117531,13191544,961634,1256631,2218265,14904885,22289211,37194096,11132148,16845804,27977952,3772737,5443407,9216144
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Aldino,021001,,5821,9447,15268,4291,8266,12557,1530,1181,2711,26152,49917,76069,19065,43353,62418,7087,6564,13651
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Andriano,021002,,4306,11415,15721,4136,10211,14347,170,1204,1374,14987,49659,64646,13936,41478,55414,1051,8181,9232
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Anterivo,021003,,948,2734,3682,,,,,,,5166,13635,18801,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Appiano sulla strada del vino,021004,,14507,86763,101270,10777,68224,79001,3730,18539,22269,61592,434001,495593,43249,308197,351446,18343,125804,144147
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Avelengo,021005,,11713,44866,56579,10856,39175,50031,857,5691,6548,38526,232723,271249,34361,205042,239403,4165,27681,31846
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Badia,021006,,117671,88714,206385,91504,67380,158884,26167,21334,47501,610485,472488,1082973,453559,359692,813251,156926,112796,269722
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Barbiano,021007,,2254,24518,26772,1717,20480,22197,537,4038,4575,6645,115880,122525,4947,97857,102804,1698,18023,19721
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Bolzano,021008,,124741,189575,314316,111532,155993,267525,13209,33582,46791,230378,408475,638853,196255,311541,507796,34123,96934,131057
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Braies,021009,,22904,14711,37615,18283,11418,29701,4621,3293,7914,84442,49148,133590,64580,39307,103887,19862,9841,29703
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Brennero,021010,,20054,29738,49792,13113,27173,40286,6941,2565,9506,83387,117521,200908,46865,107773,154638,36522,9748,46270
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Bressanone,021011,,65860,117080,182940,50549,91017,141566,15311,26063,41374,204938,396772,601710,149708,285212,434920,55230,111560,166790
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Bronzolo,021012,,1697,894,2591,,,,,,,5361,3404,8765,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Brunico,021013,,64829,63760,128589,56522,54462,110984,8307,9298,17605,254694,267815,522509,213179,220674,433853,41515,47141,88656
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Caines,021014,,285,3325,3610,98,2055,2153,187,1270,1457,1021,22163,23184,459,13326,13785,562,8837,9399
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Caldaro sulla strada del vino,021015,,8460,112628,121088,6968,74434,81402,1492,38194,39686,18536,539549,558085,13149,331568,344717,5387,207981,213368
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Campo di Trens,021016,,16453,39586,56039,14444,36697,51141,2009,2889,4898,48900,80293,129193,40658,74603,115261,8242,5690,13932
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Campo Tures,021017,,42164,45953,88117,36296,39797,76093,5868,6156,12024,186801,236374,423175,150085,197079,347164,36716,39295,76011
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Castelbello-Ciardes,021018,,1291,12282,13573,968,10353,11321,323,1929,2252,4211,60686,64897,2869,48144,51013,1342,12542,13884
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Castelrotto,021019,,122456,165004,287460,108349,138333,246682,14107,26671,40778,582998,925635,1508633,492052,751246,1243298,90946,174389,265335
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Cermes,021020,,1789,14615,16404,1665,12219,13884,124,2396,2520,4238,80955,85193,3580,62924,66504,658,18031,18689
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Chienes,021021,,26673,46400,73073,24560,42647,67207,2113,3753,5866,106404,223933,330337,93466,201756,295222,12938,22177,35115
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Chiusa,021022,,17448,46028,63476,14282,32770,47052,3166,13258,16424,47823,119555,167378,37580,85860,123440,10243,33695,43938
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Cornedo all'Isarco,021023,,5315,15499,20814,4189,14044,18233,1126,1455,2581,14079,66159,80238,9702,60531,70233,4377,5628,10005
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Cortaccia sulla strada del vino,021024,,1142,10634,11776,700,6014,6714,442,4620,5062,3186,49019,52205,1537,22230,23767,1649,26789,28438
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Corvara in Badia,021026,,98319,90692,189011,85069,74473,159542,13250,16219,29469,490823,478851,969674,424902,401679,826581,65921,77172,143093
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Curon Venosta,021027,,21331,63962,85293,15255,51381,66636,6076,12581,18657,79653,269394,349047,57085,212989,270074,22568,56405,78973
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Dobbiaco,021028,,90101,46855,136956,55983,29299,85282,34118,17556,51674,377271,165766,543037,214676,106653,321329,162595,59113,221708
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Egna,021029,,3897,7132,11029,3479,6711,10190,418,421,839,11047,17621,28668,8069,15736,23805,2978,1885,4863
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Falzes,021030,,13971,17658,31629,11581,15340,26921,2390,2318,4708,63387,87556,150943,47949,72971,120920,15438,14585,30023
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Fiè allo Sciliar,021031,,19548,55920,75468,14599,31816,46415,4949,24104,29053,88534,301473,390007,63851,168487,232338,24683,132986,157669
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Fortezza,021032,,4024,8707,12731,,,,,,,12045,15218,27263,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Funes,021033,,12416,18502,30918,6214,7798,14012,6202,10704,16906,52634,83786,136420,26794,38288,65082,25840,45498,71338
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Gais,021034,,15661,22946,38607,14768,22021,36789,893,925,1818,67647,105230,172877,62367,99412,161779,5280,5818,11098
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Gargazzone,021035,,2316,8660,10976,2284,8415,10699,32,245,277,8340,41296,49636,8218,39653,47871,122,1643,1765
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Glorenza,021036,,4519,17360,21879,2403,6700,9103,2116,10660,12776,12535,51022,63557,4714,12810,17524,7821,38212,46033
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Laces,021037,,6831,52518,59349,5099,35747,40846,1732,16771,18503,21377,240412,261789,14920,155867,170787,6457,84545,91002
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Lagundo,021038,,16281,89807,106088,15029,73116,88145,1252,16691,17943,41544,535985,577529,36324,421109,457433,5220,114876,120096
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Laion,021039,,9853,19642,29495,7495,14976,22471,2358,4666,7024,39963,83222,123185,28034,57086,85120,11929,26136,38065
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Laives,021040,,24103,52108,76211,22706,35723,58429,1397,16385,17782,69170,181695,250865,57792,100703,158495,11378,80992,92370
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Lana,021041,,11445,97897,109342,9032,58967,67999,2413,38930,41343,33256,565606,598862,22131,298265,320396,11125,267341,278466
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Lasa,021042,,1412,5831,7243,583,1294,1877,829,4537,5366,5015,26410,31425,1798,2765,4563,3217,23645,26862
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Luson,021044,,9704,20592,30296,8861,18549,27410,843,2043,2886,35916,120046,155962,32772,106907,139679,3144,13139,16283
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Malles Venosta,021046,,18146,62599,80745,14272,51043,65315,3874,11556,15430,65344,270249,335593,48566,210378,258944,16778,59871,76649
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Marebbe,021047,,72260,52794,125054,50640,30974,81614,21620,21820,43440,368060,224489,592549,263451,147054,410505,104609,77435,182044
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Marlengo,021048,,6732,40844,47576,5889,36678,42567,843,4166,5009,23053,214806,237859,18268,184107,202375,4785,30699,35484
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Martello,021049,,4207,11050,15257,3117,7203,10320,1090,3847,4937,15700,50228,65928,12459,35485,47944,3241,14743,17984
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Meltina,021050,,1924,6337,8261,1230,4130,5360,694,2207,2901,5930,27945,33875,3162,15096,18258,2768,12849,15617
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Merano,021051,,103921,216111,320032,85322,177043,262365,18599,39068,57667,276157,829721,1105878,219899,695535,915434,56258,134186,190444
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Monguelfo-Tesido,021052,,22728,15866,38594,17536,12549,30085,5192,3317,8509,95668,84470,180138,65159,62946,128105,30509,21524,52033
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Montagna,021053,,3990,10078,14068,2768,6327,9095,1222,3751,4973,10176,40174,50350,7005,24106,31111,3171,16068,19239
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Moso in Passiria,021054,,8521,21672,30193,6521,15805,22326,2000,5867,7867,26970,88026,114996,21288,63028,84316,5682,24998,30680
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Nalles,021055,,6119,18045,24164,4745,15282,20027,1374,2763,4137,15186,81366,96552,10440,69523,79963,4746,11843,16589
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Naturno,021056,,8849,86666,95515,7644,66339,73983,1205,20327,21532,32256,479824,512080,26442,344846,371288,5814,134978,140792
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Naz-Sciaves,021057,,14210,57626,71836,12253,54477,66730,1957,3149,5106,61313,293962,355275,51316,275011,326327,9997,18951,28948
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Nova Levante,021058,,16721,34447,51168,15004,29257,44261,1717,5190,6907,65891,172408,238299,55066,137942,193008,10825,34466,45291
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Nova Ponente,021059,,22436,54515,76951,20699,50226,70925,1737,4289,6026,94298,294222,388520,83295,266194,349489,11003,28028,39031
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Ora,021060,,12841,33929,46770,12513,29928,42441,328,4001,4329,30027,104797,134824,28361,81581,109942,1666,23216,24882
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Ortisei,021061,,72912,48717,121629,61630,36523,98153,11282,12194,23476,371446,274871,646317,297420,196978,494398,74026,77893,151919
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Parcines,021062,,8294,52265,60559,7711,42842,50553,583,9423,10006,26057,284803,310860,23813,231039,254852,2244,53764,56008
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Perca,021063,,5186,7387,12573,3896,5715,9611,1290,1672,2962,24270,40698,64968,17575,30368,47943,6695,10330,17025
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Plaus,021064,,1150,8812,9962,1031,8156,9187,119,656,775,4081,50069,54150,3241,45244,48485,840,4825,5665
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Postal,021066,,6125,14972,21097,5358,12477,17835,767,2495,3262,13278,57645,70923,11370,46328,57698,1908,11317,13225
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Prato allo Stelvio,021067,,7274,33755,41029,4760,17153,21913,2514,16602,19116,32142,160824,192966,18510,70761,89271,13632,90063,103695
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Predoi,021068,,2431,2351,4782,1725,2089,3814,706,262,968,11395,10799,22194,6753,9337,16090,4642,1462,6104
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Proves,021069,,399,275,674,,,,,,,1979,1314,3293,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Racines,021070,,55073,95456,150529,49370,85742,135112,5703,9714,15417,211650,454732,666382,179170,416533,595703,32480,38199,70679
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rasun-Anterselva,021071,,48141,47568,95709,36799,35995,72794,11342,11573,22915,217016,255360,472376,151085,183356,334441,65931,72004,137935
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Renon,021072,,32216,51525,83741,20436,40020,60456,11780,11505,23285,111491,239389,350880,72910,173731,246641,38581,65658,104239
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rifiano,021073,,2226,13205,15431,1967,10369,12336,259,2836,3095,5231,70633,75864,4119,59673,63792,1112,10960,12072
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rio di Pusteria,021074,,46035,94462,140497,43868,88745,132613,2167,5717,7884,199567,496412,695979,187174,461747,648921,12393,34665,47058
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rodengo,021075,,5213,14426,19639,4532,13270,17802,681,1156,1837,21541,69045,90586,18285,63837,82122,3256,5208,8464
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Salorno,021076,,4788,7805,12593,4212,6324,10536,576,1481,2057,10509,17830,28339,9456,14195,23651,1053,3635,4688
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Candido,021077,,82686,23838,106524,65511,17448,82959,17175,6390,23565,395591,118415,514006,295797,85549,381346,99794,32866,132660
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Genesio Atesino,021079,,3400,11566,14966,2456,8769,11225,944,2797,3741,11124,55592,66716,7342,40240,47582,3782,15352,19134
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Leonardo in Passiria,021080,,8622,48699,57321,7978,43817,51795,644,4882,5526,26953,239263,266216,25009,220595,245604,1944,18668,20612
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Lorenzo di Sebato,021081,,29952,50250,80202,22135,35540,57675,7817,14710,22527,130321,253458,383779,86339,173093,259432,43982,80365,124347
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Martino in Badia,021082,,11980,14756,26736,8241,10174,18415,3739,4582,8321,55124,68442,123566,33970,41194,75164,21154,27248,48402
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Martino in Passiria,021083,,11965,54259,66224,11544,46705,58249,421,7554,7975,35508,283320,318828,33863,245844,279707,1645,37476,39121
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Pancrazio,021084,,994,3827,4821,495,1875,2370,499,1952,2451,3729,22390,26119,1535,8280,9815,2194,14110,16304
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Santa Cristina Valgardena,021085,,31051,42253,73304,23990,29563,53553,7061,12690,19751,152389,227649,380038,112223,154048,266271,40166,73601,113767
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Sarentino,021086,,13100,18889,31989,10881,16126,27007,2219,2763,4982,46188,82501,128689,35791,66045,101836,10397,16456,26853
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Scena,021087,,18772,157862,176634,17647,145951,163598,1125,11911,13036,58424,983540,1041964,53810,896146,949956,4614,87394,92008
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Selva dei Molini,021088,,5003,10015,15018,3746,8700,12446,1257,1315,2572,27066,54643,81709,20392,46802,67194,6674,7841,14515
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Selva di Val Gardena,021089,,97471,132691,230162,86893,114507,201400,10578,18184,28762,494154,752819,1246973,422609,639993,1062602,71545,112826,184371
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Senales,021091,,25534,44146,69680,24243,37636,61879,1291,6510,7801,97730,218363,316093,93331,197630,290961,4399,20733,25132
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Sesto,021092,,80573,67051,147624,54920,36875,91795,25653,30176,55829,350094,341339,691433,239156,200312,439468,110938,141027,251965
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Silandro,021093,,7265,33029,40294,6720,31102,37822,545,1927,2472,24910,125993,150903,21723,113345,135068,3187,12648,15835
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Sluderno,021094,,2011,9899,11910,1815,9018,10833,196,881,1077,6098,37202,43300,5183,31908,37091,915,5294,6209
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Stelvio,021095,,24890,63747,88637,21973,54855,76828,2917,8892,11809,95572,301449,397021,88939,272307,361246,6633,29142,35775
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Terento,021096,,13135,22298,35433,11867,20723,32590,1268,1575,2843,56493,105957,162450,49037,96334,145371,7456,9623,17079
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Terlano,021097,,6310,19269,25579,5653,13693,19346,657,5576,6233,15680,75906,91586,11719,49956,61675,3961,25950,29911
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Termeno sulla strada del vino,021098,,2376,35123,37499,1746,24708,26454,630,10415,11045,6431,169205,175636,3991,101418,105409,2440,67787,70227
