cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
010,PIEMONTE,001,TORINO,,001168,,1954,0,1954,,,,,,,7636,0,7636,,,,,,
010,PIEMONTE,001,TORINO,Orbassano,001171,,6054,1434,7488,,,,,,,15298,5474,20772,,,,,,
010,PIEMONTE,001,TORINO,Oulx,001175,,57582,1932,59514,1947,1797,3744,55635,135,55770,306064,9025,315089,4309,8664,12973,301755,361,302116
010,PIEMONTE,001,TORINO,Pavone Canavese,001181,,3035,2163,5198,,,,,,,3914,4008,7922,,,,,,
010,PIEMONTE,001,TORINO,Pecetto Torinese,001183,,1984,826,2810,,,,,,,4150,1880,6030,,,,,,
010,PIEMONTE,001,TORINO,Perosa Argentina,001184,,371,138,509,,,,,,,994,481,1475,,,,,,
010,PIEMONTE,001,TORINO,Pinerolo,001191,,4047,1932,5979,2831,1431,4262,1216,501,1717,19261,7687,26948,6777,4614,11391,12484,3073,15557
010,PIEMONTE,001,TORINO,Pino Torinese,001192,(a),669,185,854,,,,,,,1121,403,1524,,,,,,
010,PIEMONTE,001,TORINO,Piossasco,001194,(a),327,38,365,,,,,,,1830,129,1959,,,,,,
010,PIEMONTE,001,TORINO,Piverone,001196,,2925,1029,3954,,,,,,,7850,2169,10019,,,,,,
010,PIEMONTE,001,TORINO,Poirino,001197,,8610,526,9136,,,,,,,19137,1684,20821,,,,,,
010,PIEMONTE,001,TORINO,Pragelato,001201,,7229,13466,20695,3457,13008,16465,3772,458,4230,42164,87162,129326,12058,84563,96621,30106,2599,32705
010,PIEMONTE,001,TORINO,Prali,001202,,2920,604,3524,,,,,,,16926,4056,20982,,,,,,
010,PIEMONTE,001,TORINO,Pralormo,001203,,5807,590,6397,,,,,,,14684,1500,16184,,,,,,
010,PIEMONTE,001,TORINO,Rivarolo Canavese,001217,,9533,2350,11883,,,,,,,24384,19041,43425,,,,,,
010,PIEMONTE,001,TORINO,Rivoli,001219,,32853,22597,55450,29465,22184,51649,3388,413,3801,73511,41548,115059,61684,40202,101886,11827,1346,13173
010,PIEMONTE,001,TORINO,Rosta,001228,,5579,656,6235,,,,,,,14691,1965,16656,,,,,,
010,PIEMONTE,001,TORINO,Salbertrand,001232,,694,848,1542,,,,,,,3099,1874,4973,,,,,,
010,PIEMONTE,001,TORINO,San Francesco al Campo,001240,,5365,2357,7722,,,,,,,9844,3475,13319,,,,,,
010,PIEMONTE,001,TORINO,San Maurizio Canavese,001248,,1536,216,1752,,,,,,,7753,1132,8885,,,,,,
010,PIEMONTE,001,TORINO,Sauze d'Oulx,001259,,20207,13955,34162,17907,10088,27995,2300,3867,6167,77218,74556,151774,66492,61252,127744,10726,13304,24030
010,PIEMONTE,001,TORINO,Sestriere,001263,,67982,35963,103945,64768,35854,100622,3214,109,3323,294463,133793,428256,278121,133177,411298,16342,616,16958
010,PIEMONTE,001,TORINO,Settimo Torinese,001265,,37021,724,37745,36827,669,37496,194,55,249,64666,4844,69510,57030,1382,58412,7636,3462,11098
010,PIEMONTE,001,TORINO,Settimo Vittone,001266,,1371,1864,3235,805,861,1666,566,1003,1569,3259,3745,7004,1631,1811,3442,1628,1934,3562
010,PIEMONTE,001,TORINO,Susa,001270,,4269,4850,9119,2488,4255,6743,1781,595,2376,16643,6157,22800,11882,5197,17079,4761,960,5721
010,PIEMONTE,001,TORINO,Torino,001272,,885377,231329,1116706,819375,212109,1031484,66002,19220,85222,2367238,692021,3059259,1848652,527361,2376013,518586,164660,683246
010,PIEMONTE,001,TORINO,Torre Pellice,001275,,3712,5069,8781,,,,,,,18037,14021,32058,,,,,,
010,PIEMONTE,001,TORINO,Traversella,001278,,427,417,844,,,,,,,1258,1391,2649,,,,,,
010,PIEMONTE,001,TORINO,Usseglio,001282,,2266,621,2887,599,161,760,1667,460,2127,5550,771,6321,1437,235,1672,4113,536,4649
010,PIEMONTE,001,TORINO,Val della Torre,001284,(a),1639,326,1965,,,,,,,2856,573,3429,,,,,,
010,PIEMONTE,001,TORINO,Venaria Reale,001292,,8236,1867,10103,7315,1718,9033,921,149,1070,14022,4132,18154,12418,3310,15728,1604,822,2426
010,PIEMONTE,001,TORINO,Vigone,001299,,572,101,673,,,,,,,4895,647,5542,,,,,,
010,PIEMONTE,001,TORINO,Villar Pellice,001306,,8925,634,9559,,,,,,,27190,5510,32700,,,,,,
010,PIEMONTE,001,TORINO,Vinovo,001309,,389,18,407,,,,,,,1063,97,1160,,,,,,
010,PIEMONTE,001,TORINO,Viù,001313,,6509,95,6604,,,,,,,47405,463,47868,,,,,,
010,PIEMONTE,001,TORINO,Volpiano,001314,,13103,365,13468,,,,,,,31939,554,32493,,,,,,
010,PIEMONTE,001,TORINO,Altri comuni della Provincia di TORINO, ,,191155,28131,219286,,,,,,,589623,62592,652215,,,,,,
010,PIEMONTE,001,TORINO,, ,,1742856,434318,2177174,1468875,383504,1852379,273981,50814,324795,4946412,1352350,6298762,3459927,1077765,4537692,1486485,274585,1761070
010,PIEMONTE,002,VERCELLI,Alagna Valsesia,002002,,5672,6155,11827,1282,1660,2942,4390,4495,8885,13124,19071,32195,3373,5937,9310,9751,13134,22885
010,PIEMONTE,002,VERCELLI,Campertogno,002025,,1252,459,1711,,,,,,,3054,2257,5311,,,,,,
010,PIEMONTE,002,VERCELLI,Carisio,002032,,9486,2134,11620,,,,,,,18757,4455,23212,,,,,,
010,PIEMONTE,002,VERCELLI,Cigliano,002042,,632,680,1312,,,,,,,1320,762,2082,,,,,,
010,PIEMONTE,002,VERCELLI,Cravagliana,002048,,346,34,380,,,,,,,558,81,639,,,,,,
010,PIEMONTE,002,VERCELLI,Crescentino,002049,,1302,166,1468,,,,,,,3730,391,4121,,,,,,
010,PIEMONTE,002,VERCELLI,Fobello,002057,,1178,88,1266,,,,,,,4695,96,4791,,,,,,
010,PIEMONTE,002,VERCELLI,Quarona,002107,,627,475,1102,,,,,,,1468,947,2415,,,,,,
010,PIEMONTE,002,VERCELLI,Rimasco,002112,,131,7,138,,,,,,,526,40,566,,,,,,
010,PIEMONTE,002,VERCELLI,Rimella,002113,,127,358,485,,,,,,,173,809,982,,,,,,
010,PIEMONTE,002,VERCELLI,Riva Valdobbia,002114,,3270,2315,5585,,,,,,,11665,10563,22228,,,,,,
010,PIEMONTE,002,VERCELLI,Santhià,002133,,1074,207,1281,773,190,963,301,17,318,2078,333,2411,1669,315,1984,409,18,427
010,PIEMONTE,002,VERCELLI,Scopello,002135,,4631,341,4972,2990,330,3320,1641,11,1652,16465,1163,17628,7341,1121,8462,9124,42,9166
010,PIEMONTE,002,VERCELLI,Varallo,002156,,4248,1753,6001,2591,1520,4111,1657,233,1890,16461,4913,21374,5295,4052,9347,11166,861,12027
010,PIEMONTE,002,VERCELLI,Vercelli,002158,,17690,4826,22516,16884,4603,21487,806,223,1029,77677,23511,101188,44063,17025,61088,33614,6486,40100
010,PIEMONTE,002,VERCELLI,Altri comuni della Provincia di VERCELLI, ,,9918,2777,12695,,,,,,,30745,11525,42270,,,,,,
010,PIEMONTE,002,VERCELLI,, ,,61584,22775,84359,42691,13874,56565,18893,8901,27794,202496,80917,283413,104785,43465,148250,97711,37452,135163
010,PIEMONTE,003,NOVARA,Agrate Conturbia,003001,,299,817,1116,,,,,,,527,2185,2712,,,,,,
010,PIEMONTE,003,NOVARA,Ameno,003002,,1946,3088,5034,1364,2229,3593,582,859,1441,4703,13163,17866,2266,9423,11689,2437,3740,6177
010,PIEMONTE,003,NOVARA,Armeno,003006,,1789,2359,4148,781,1952,2733,1008,407,1415,4628,7149,11777,1280,6063,7343,3348,1086,4434
010,PIEMONTE,003,NOVARA,Arona,003008,,10166,21476,31642,9753,21145,30898,413,331,744,23474,50003,73477,16965,49111,66076,6509,892,7401
010,PIEMONTE,003,NOVARA,Bogogno,003021,,396,1299,1695,,,,,,,1261,6689,7950,,,,,,
010,PIEMONTE,003,NOVARA,Borgomanero,003024,,3367,1245,4612,3212,1209,4421,155,36,191,7518,3366,10884,6671,3309,9980,847,57,904
010,PIEMONTE,003,NOVARA,Cameri,003032,,11772,2070,13842,,,,,,,14880,2876,17756,,,,,,
010,PIEMONTE,003,NOVARA,Casalino,003040,,37859,4769,42628,,,,,,,40265,5164,45429,,,,,,
010,PIEMONTE,003,NOVARA,Castelletto sopra Ticino,003043,,25624,7995,33619,20229,6363,26592,5395,1632,7027,53118,29802,82920,27426,19739,47165,25692,10063,35755
010,PIEMONTE,003,NOVARA,Dormelletto,003062,,18519,16128,34647,5594,3090,8684,12925,13038,25963,72356,89595,161951,10231,6468,16699,62125,83127,145252
010,PIEMONTE,003,NOVARA,Galliate,003068,,959,515,1474,,,,,,,2511,919,3430,,,,,,
010,PIEMONTE,003,NOVARA,Gattico,003071,,649,297,946,,,,,,,3895,1881,5776,,,,,,
010,PIEMONTE,003,NOVARA,Gozzano,003076,,1555,1178,2733,,,,,,,2510,2434,4944,,,,,,
010,PIEMONTE,003,NOVARA,Invorio,003082,,174,172,346,,,,,,,247,376,623,,,,,,
010,PIEMONTE,003,NOVARA,Lesa,003084,,2370,8442,10812,1286,3093,4379,1084,5349,6433,5824,29433,35257,2205,8726,10931,3619,20707,24326
010,PIEMONTE,003,NOVARA,Meina,003095,,712,5445,6157,624,5226,5850,88,219,307,1397,22176,23573,1220,21134,22354,177,1042,1219
010,PIEMONTE,003,NOVARA,Miasino,003098,,117,176,293,,,,,,,236,923,1159,,,,,,
010,PIEMONTE,003,NOVARA,Nebbiuno,003103,,527,2879,3406,,,,,,,2853,10268,13121,,,,,,
010,PIEMONTE,003,NOVARA,Novara,003106,,32399,14783,47182,31631,14462,46093,768,321,1089,98473,58935,157408,94165,58116,152281,4308,819,5127
010,PIEMONTE,003,NOVARA,Oleggio,003108,,14628,13418,28046,14626,13416,28042,2,2,4,22980,19606,42586,22970,19596,42566,10,10,20
010,PIEMONTE,003,NOVARA,Oleggio Castello,003109,,5223,5550,10773,5065,5214,10279,158,336,494,7249,13802,21051,7009,13040,20049,240,762,1002
010,PIEMONTE,003,NOVARA,Orta San Giulio,003112,,12453,26408,38861,7514,17939,25453,4939,8469,13408,22940,79279,102219,11730,42023,53753,11210,37256,48466
010,PIEMONTE,003,NOVARA,Pella,003115,,758,274,1032,,,,,,,4126,610,4736,,,,,,
010,PIEMONTE,003,NOVARA,Pettenasco,003116,,6954,14435,21389,3773,10322,14095,3181,4113,7294,14973,52411,67384,6143,32479,38622,8830,19932,28762
010,PIEMONTE,003,NOVARA,Pombia,003121,,626,131,757,,,,,,,977,480,1457,,,,,,
010,PIEMONTE,003,NOVARA,Romentino,003131,,383,19,402,,,,,,,1695,56,1751,,,,,,
010,PIEMONTE,003,NOVARA,San Maurizio d'Opaglio,003133,,309,318,627,,,,,,,504,815,1319,,,,,,
010,PIEMONTE,003,NOVARA,Suno,003143,,415,305,720,,,,,,,3174,1466,4640,,,,,,
010,PIEMONTE,003,NOVARA,Varallo Pombia,003154,,1877,528,2405,,,,,,,5714,1435,7149,,,,,,
010,PIEMONTE,003,NOVARA,Veruno,003157,,1205,729,1934,,,,,,,6150,3649,9799,,,,,,
010,PIEMONTE,003,NOVARA,Altri comuni della Provincia di NOVARA, ,,15908,8348,24256,,,,,,,52889,25947,78836,,,,,,
010,PIEMONTE,003,NOVARA,, ,,211938,165596,377534,174694,126730,301424,37244,38866,76110,484047,536893,1020940,332509,346890,679399,151538,190003,341541
010,PIEMONTE,004,CUNEO,Acceglio,004001,,2674,2813,5487,822,48,870,1852,2765,4617,7496,3670,11166,2776,341,3117,4720,3329,8049
010,PIEMONTE,004,CUNEO,Alba,004003,,32728,40602,73330,25168,30857,56025,7560,9745,17305,71764,97504,169268,41175,65034,106209,30589,32470,63059
010,PIEMONTE,004,CUNEO,Albaretto della Torre,004004,,847,386,1233,,,,,,,1429,1446,2875,,,,,,
010,PIEMONTE,004,CUNEO,Bagnolo Piemonte,004009,(a),284,0,284,,,,,,,1011,0,1011,,,,,,
010,PIEMONTE,004,CUNEO,Barbaresco,004011,,1420,2198,3618,,,,,,,2664,5551,8215,,,,,,
010,PIEMONTE,004,CUNEO,Barge,004012,,1589,1873,3462,,,,,,,3694,5356,9050,,,,,,
010,PIEMONTE,004,CUNEO,Barolo,004013,,2978,5733,8711,,,,,,,4608,14495,19103,,,,,,
010,PIEMONTE,004,CUNEO,Bastia Mondovì,004014,,3866,276,4142,,,,,,,17631,1089,18720,,,,,,
010,PIEMONTE,004,CUNEO,Bellino,004017,,112,103,215,,,,,,,478,146,624,,,,,,
010,PIEMONTE,004,CUNEO,Belvedere Langhe,004018,,271,77,348,,,,,,,762,475,1237,,,,,,
010,PIEMONTE,004,CUNEO,Bene Vagienna,004019,,3456,806,4262,3148,651,3799,308,155,463,6704,2794,9498,6263,2439,8702,441,355,796
010,PIEMONTE,004,CUNEO,Bossolasco,004027,,1018,538,1556,765,273,1038,253,265,518,2007,1427,3434,1433,528,1961,574,899,1473
010,PIEMONTE,004,CUNEO,Boves,004028,,1440,391,1831,1292,368,1660,148,23,171,14249,776,15025,2733,720,3453,11516,56,11572
010,PIEMONTE,004,CUNEO,Bra,004029,,16729,11285,28014,14889,10819,25708,1840,466,2306,33505,32708,66213,26969,29968,56937,6536,2740,9276
010,PIEMONTE,004,CUNEO,Busca,004034,,1370,513,1883,,,,,,,2897,964,3861,,,,,,
010,PIEMONTE,004,CUNEO,Canale,004037,,2281,3529,5810,1141,399,1540,1140,3130,4270,6158,9455,15613,2130,850,2980,4028,8605,12633
010,PIEMONTE,004,CUNEO,Carrù,004043,,848,198,1046,,,,,,,1440,393,1833,,,,,,
010,PIEMONTE,004,CUNEO,Castellinaldo d'Alba,004051,,804,1002,1806,,,,,,,1304,2435,3739,,,,,,
010,PIEMONTE,004,CUNEO,Castiglione Falletto,004055,,825,2473,3298,,,,,,,1386,6592,7978,,,,,,
010,PIEMONTE,004,CUNEO,Castiglione Tinella,004056,,308,784,1092,,,,,,,483,2405,2888,,,,,,
010,PIEMONTE,004,CUNEO,Cerretto Langhe,004063,,357,339,696,,,,,,,614,1521,2135,,,,,,
010,PIEMONTE,004,CUNEO,Cervasca,004064,,289,259,548,,,,,,,709,882,1591,,,,,,
010,PIEMONTE,004,CUNEO,Ceva,004066,,4752,960,5712,,,,,,,12424,2035,14459,,,,,,
010,PIEMONTE,004,CUNEO,Cherasco,004067,,12430,6104,18534,10884,5443,16327,1546,661,2207,21081,13643,34724,16570,11725,28295,4511,1918,6429
010,PIEMONTE,004,CUNEO,Chiusa di Pesio,004068,,5611,364,5975,2511,276,2787,3100,88,3188,22015,1103,23118,8491,652,9143,13524,451,13975
010,PIEMONTE,004,CUNEO,Corneliano d'Alba,004072,,148,128,276,,,,,,,1014,411,1425,,,,,,
010,PIEMONTE,004,CUNEO,Cortemilia,004073,,541,1991,2532,,,,,,,807,8934,9741,,,,,,
010,PIEMONTE,004,CUNEO,Cossano Belbo,004074,,98,401,499,,,,,,,140,2621,2761,,,,,,
010,PIEMONTE,004,CUNEO,Costigliole Saluzzo,004075,,3147,970,4117,,,,,,,4285,2200,6485,,,,,,
010,PIEMONTE,004,CUNEO,Cravanzana,004076,,226,439,665,,,,,,,649,1057,1706,,,,,,
010,PIEMONTE,004,CUNEO,Crissolo,004077,,2264,835,3099,659,443,1102,1605,392,1997,7127,1124,8251,1499,698,2197,5628,426,6054
010,PIEMONTE,004,CUNEO,Cuneo,004078,,32288,16189,48477,24524,13529,38053,7764,2660,10424,97484,35766,133250,51802,25315,77117,45682,10451,56133
010,PIEMONTE,004,CUNEO,Demonte,004079,,2160,716,2876,489,582,1071,1671,134,1805,14450,1358,15808,1054,988,2042,13396,370,13766
010,PIEMONTE,004,CUNEO,Diano d'Alba,004080,,1522,1494,3016,,,,,,,2613,4198,6811,,,,,,
010,PIEMONTE,004,CUNEO,Dogliani,004081,,1652,1381,3033,684,558,1242,968,823,1791,2565,4748,7313,1115,1534,2649,1450,3214,4664
010,PIEMONTE,004,CUNEO,Dronero,004082,,1461,397,1858,1085,102,1187,376,295,671,6710,929,7639,5895,411,6306,815,518,1333
010,PIEMONTE,004,CUNEO,Entracque,004084,,6561,4079,10640,1593,497,2090,4968,3582,8550,22576,15997,38573,4621,1029,5650,17955,14968,32923
010,PIEMONTE,004,CUNEO,Farigliano,004086,,860,518,1378,,,,,,,1235,2181,3416,,,,,,
010,PIEMONTE,004,CUNEO,Fossano,004089,,10639,4583,15222,10470,4574,15044,169,9,178,28702,11418,40120,28478,11406,39884,224,12,236
010,PIEMONTE,004,CUNEO,Frabosa Soprana,004090,,8472,721,9193,7281,422,7703,1191,299,1490,31103,3402,34505,25359,1905,27264,5744,1497,7241
010,PIEMONTE,004,CUNEO,Frabosa Sottana,004091,,13773,2837,16610,7952,1802,9754,5821,1035,6856,63668,14528,78196,35802,8184,43986,27866,6344,34210
010,PIEMONTE,004,CUNEO,Garessio,004095,,127,19,146,,,,,,,854,115,969,,,,,,
010,PIEMONTE,004,CUNEO,Govone,004099,,602,382,984,,,,,,,924,1395,2319,,,,,,
010,PIEMONTE,004,CUNEO,Guarene,004101,,3225,2042,5267,1310,794,2104,1915,1248,3163,7092,5563,12655,2667,2120,4787,4425,3443,7868
010,PIEMONTE,004,CUNEO,La Morra,004105,,5369,8981,14350,,,,,,,8984,22938,31922,,,,,,
010,PIEMONTE,004,CUNEO,Limone Piemonte,004110,,14088,7036,21124,8728,5428,14156,5360,1608,6968,48458,24584,73042,29404,18133,47537,19054,6451,25505
010,PIEMONTE,004,CUNEO,Macra,004112,,339,298,637,,,,,,,792,430,1222,,,,,,
010,PIEMONTE,004,CUNEO,Mango,004115,,417,827,1244,,,,,,,731,2546,3277,,,,,,
010,PIEMONTE,004,CUNEO,Manta,004116,,1720,94,1814,,,,,,,6097,246,6343,,,,,,
010,PIEMONTE,004,CUNEO,Marmora,004119,,645,985,1630,,,,,,,2001,3267,5268,,,,,,
010,PIEMONTE,004,CUNEO,Mondovì,004130,,7974,3881,11855,6557,3487,10044,1417,394,1811,20630,9600,30230,16054,8689,24743,4576,911,5487
010,PIEMONTE,004,CUNEO,Monforte d'Alba,004132,,4659,8450,13109,2389,5502,7891,2270,2948,5218,6665,22654,29319,3596,14020,17616,3069,8634,11703
010,PIEMONTE,004,CUNEO,Montà,004133,,933,1067,2000,162,629,791,771,438,1209,1891,4604,6495,239,2712,2951,1652,1892,3544
010,PIEMONTE,004,CUNEO,Montelupo Albese,004137,,1383,1819,3202,,,,,,,3601,9732,13333,,,,,,
010,PIEMONTE,004,CUNEO,Monticello d'Alba,004142,,502,123,625,,,,,,,1499,253,1752,,,,,,
010,PIEMONTE,004,CUNEO,Murazzano,004145,,88,203,291,,,,,,,132,862,994,,,,,,
010,PIEMONTE,004,CUNEO,Narzole,004147,,1873,846,2719,1464,471,1935,409,375,784,5098,3925,9023,3952,2054,6006,1146,1871,3017
010,PIEMONTE,004,CUNEO,Neive,004148,,1749,3320,5069,,,,,,,2593,7136,9729,,,,,,
010,PIEMONTE,004,CUNEO,Neviglie,004149,,297,984,1281,,,,,,,408,2363,2771,,,,,,
010,PIEMONTE,004,CUNEO,Novello,004152,,2547,2648,5195,1472,1755,3227,1075,893,1968,3775,5920,9695,2187,3735,5922,1588,2185,3773
010,PIEMONTE,004,CUNEO,Ormea,004155,,2211,966,3177,2068,909,2977,143,57,200,6482,2343,8825,6119,2168,8287,363,175,538
010,PIEMONTE,004,CUNEO,Ostana,004156,,770,73,843,,,,,,,1541,167,1708,,,,,,
010,PIEMONTE,004,CUNEO,Paesana,004157,,642,376,1018,636,370,1006,6,6,12,1549,890,2439,1537,868,2405,12,22,34
010,PIEMONTE,004,CUNEO,Peveragno,004163,,2522,1515,4037,,,,,,,8499,4522,13021,,,,,,
010,PIEMONTE,004,CUNEO,Pietraporzio,004167,,1204,183,1387,,,,,,,3568,370,3938,,,,,,
010,PIEMONTE,004,CUNEO,Pocapaglia,004170,,1603,243,1846,,,,,,,3132,978,4110,,,,,,
010,PIEMONTE,004,CUNEO,Roburent,004186,,2613,40,2653,,,,,,,10436,353,10789,,,,,,
010,PIEMONTE,004,CUNEO,Roccabruna,004187,,156,319,475,149,313,462,7,6,13,658,970,1628,645,952,1597,13,18,31
010,PIEMONTE,004,CUNEO,Roccaforte Mondovì,004190,,7663,1160,8823,4340,1155,5495,3323,5,3328,36993,5518,42511,21999,5513,27512,14994,5,14999
010,PIEMONTE,004,CUNEO,Roddino,004195,,197,80,277,,,,,,,539,324,863,,,,,,
010,PIEMONTE,004,CUNEO,Saluzzo,004203,,10774,6729,17503,8981,6106,15087,1793,623,2416,20819,13537,34356,16937,12045,28982,3882,1492,5374
010,PIEMONTE,004,CUNEO,Sampeyre,004205,,5526,438,5964,3606,429,4035,1920,9,1929,24408,816,25224,17254,778,18032,7154,38,7192
010,PIEMONTE,004,CUNEO,Sanfront,004209,,1152,148,1300,,,,,,,1747,343,2090,,,,,,
010,PIEMONTE,004,CUNEO,San Michele Mondovì,004210,,525,174,699,,,,,,,1158,528,1686,,,,,,
010,PIEMONTE,004,CUNEO,Santa Vittoria d'Alba,004212,,1233,2874,4107,,,,,,,1856,9059,10915,,,,,,
010,PIEMONTE,004,CUNEO,Santo Stefano Belbo,004213,,3650,4526,8176,,,,,,,5389,9750,15139,,,,,,
010,PIEMONTE,004,CUNEO,Savigliano,004215,,11537,3389,14926,10806,3224,14030,731,165,896,32702,10848,43550,31124,10496,41620,1578,352,1930
010,PIEMONTE,004,CUNEO,Serralunga d'Alba,004218,,4855,5564,10419,4179,3920,8099,676,1644,2320,7652,12548,20200,5775,8375,14150,1877,4173,6050
010,PIEMONTE,004,CUNEO,Sinio,004220,,950,2518,3468,,,,,,,1451,7746,9197,,,,,,
010,PIEMONTE,004,CUNEO,Sommariva Perno,004223,,961,128,1089,,,,,,,3123,215,3338,,,,,,
010,PIEMONTE,004,CUNEO,Stroppo,004224,,54,618,672,,,,,,,282,2882,3164,,,,,,
010,PIEMONTE,004,CUNEO,Treiso,004230,,838,1889,2727,,,,,,,1483,5090,6573,,,,,,
010,PIEMONTE,004,CUNEO,Trezzo Tinella,004231,,223,422,645,,,,,,,385,1514,1899,,,,,,
010,PIEMONTE,004,CUNEO,Valdieri,004233,,3547,1732,5279,1325,698,2023,2222,1034,3256,11971,4291,16262,5786,2761,8547,6185,1530,7715
010,PIEMONTE,004,CUNEO,Verduno,004238,,786,2332,3118,,,,,,,1367,5751,7118,,,,,,
010,PIEMONTE,004,CUNEO,Vernante,004239,,2894,1436,4330,2703,1320,4023,191,116,307,8539,2840,11379,7807,2610,10417,732,230,962
010,PIEMONTE,004,CUNEO,Verzuolo,004240,,329,71,400,,,,,,,1938,224,2162,,,,,,
010,PIEMONTE,004,CUNEO,Vicoforte,004242,,3232,427,3659,1166,19,1185,2066,408,2474,9819,823,10642,4777,61,4838,5042,762,5804
010,PIEMONTE,004,CUNEO,Villar San Costanzo,004247,,65,154,219,,,,,,,90,429,519,,,,,,
